ID,COMPLAINDATE,COMPLETIONDATE,LASTNAME,FIRSTNAME,GENDER,BROKERFULLNAME,COMMISSIONSCHEME,DESCRIPTION_CATEGORIES,REGION,DESCRIPTION_STATUS,STATE,PRODUCT,DESCRIPTION_PRIORITIES,DESCRIPTION_SOURCE,DESCRIPTION_TYPE
14086,2/3/2020,2/27/2020,Richard,Andrews,MALE,Harold Rogers,Comm-2,POOR SERVICE,,CLOSED,,BNM-073,Non Urgent,Company HQ,Written
14087,2/3/2020,2/5/2020,Christopher,Allen,MALE,Matthew Shaw,No Commission,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,HOC-052,Non Urgent,Company HQ,Email
14088,2/3/2020,2/5/2020,Frank,Snyder,MALE,Bobby Garza,Comm-9,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAS-022,Non Urgent,Company HQ,Email
14089,2/3/2020,2/7/2020,Benjamin,Rice,MALE,Victor Reid,Bonus Based,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,BNM-031,Non Urgent,Company HQ,Email
14090,2/3/2020,2/7/2020,Helen,King,FEMALE,Ernest Collins,Comm-2,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,CAP-068,Non Urgent,Company HQ,Email
14091,1/31/2020,4/8/2020,Kelly,Hawkins,FEMALE,Benjamin Sullivan,Comm-7,UPDATE REQUEST,,CLOSED,,CAP-071,Non Urgent,Company HQ,Written
14092,2/4/2020,2/5/2020,Kathleen,Bryant,FEMALE,Clarence Allen,Comm-9,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,HOC-052,Non Urgent,Company HQ,Email
14093,2/4/2020,2/5/2020,Steve,Riley,MALE,Patrick Ruiz,Comm-2,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAS-017,Non Urgent,Company HQ,Email
14094,2/4/2020,2/5/2020,Lillian,Fuller,FEMALE,Juan Evans,Comm-9,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,HOC-055,Non Urgent,Company HQ,Email
14095,2/4/2020,2/5/2020,George,Bradley,MALE,Juan Bryant,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,FPT-060,Non Urgent,Company HQ,Email
14096,2/4/2020,2/4/2020,Sean,Walker,MALE,Robert Reed,Comm-3,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAS-018,Non Urgent,Company HQ,Email
14097,2/5/2020,2/5/2020,David,Mason,MALE,Eugene Boyd,No Commission,UPDATE REQUEST,,CLOSED,,CAP-029,Non Urgent,Company HQ,Written
14098,2/5/2020,2/5/2020,Joyce,Wright,FEMALE,Billy Burton,Comm-2,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAS-077,Non Urgent,Company HQ,Email
14099,2/4/2020,2/12/2020,Julia,Arnold,FEMALE,Jerry Perry,Comm-5,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,CAS-072,Non Urgent,Company HQ,Written
14100,2/5/2020,2/5/2020,Walter,Anderson,MALE,Carlos Warren,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,PNM-001,Non Urgent,Company HQ,Email
14101,2/4/2020,2/12/2020,Jimmy,Ruiz,MALE,Lawrence Willis,No Commission,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,BNM-041,Non Urgent,Company HQ,Written
14102,2/5/2020,2/21/2020,Kelly,Peterson,FEMALE,Jason Vasquez,No Commission,UPDATE REQUEST,,CLOSED,,CAS-022,Non Urgent,Company HQ,Email
14103,2/5/2020,2/12/2020,Carlos,Henry,MALE,Ralph Ferguson,Comm-2,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,CAS-076,Non Urgent,Company HQ,Written
14104,2/6/2020,2/6/2020,Nicholas,Tucker,MALE,Billy Fields,Comm-3,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAS-021,Non Urgent,Company HQ,Email
14105,2/4/2020,2/11/2020,Irene,Bradley,FEMALE,Michael Gilbert,Bonus Based,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,HOC-054,Non Urgent,Company HQ,Email
14106,2/4/2020,2/4/2020,Johnny,Carter,MALE,Justin Lynch,Comm-2,UPDATE REQUEST,,CLOSED,,MOT-011,Non Urgent,Company HQ,Email
14107,2/3/2020,2/11/2020,Stephen,Crawford,MALE,Clarence Scott,Comm-2,UPDATE REQUEST,,CLOSED,,LOL-046,Non Urgent,Company HQ,Email
14108,1/30/2020,2/10/2020,Laura,Day,FEMALE,William Cook,Comm-3,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,MOT-008,Urgent,Company HQ,Email
14109,2/4/2020,2/12/2020,Brian,Welch,MALE,Brian Thomas,Comm-7,SELF-DETERMINED EXPRESSION OF INSURANCE,,CLOSED,,BNM-037,Non Urgent,Company HQ,Email
14110,2/5/2020,2/13/2020,Kevin,Lynch,MALE,Raymond Mcdonald,Comm-2,DISCLAIMER OF A SERVICE ,,CLOSED,,CAP-023,Non Urgent,Company HQ,Court Order
14111,1/31/2020,2/24/2020,Helen,Collins,FEMALE,Martin Greene,Comm-9,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,CAP-070,Non Urgent,Company HQ,Email
14112,2/5/2020,2/12/2020,Kathryn,Watson,FEMALE,Harold Weaver,Comm-2,POOR SERVICE,,CLOSED,,CAS-013,Non Urgent,Company HQ,Written
14113,2/6/2020,2/6/2020,Heather,Dean,FEMALE,Ryan Gardner,No Commission,SECURITY CONTRACT MANAGEMENT REQUEST,,CLOSED,,HOC-047,Non Urgent,Company HQ,Email
14114,2/6/2020,2/6/2020,Antonio,King,MALE,Howard Johnston,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,MOT-009,Non Urgent,Company HQ,Email
14115,2/4/2020,4/1/2020,Ann,Brown,FEMALE,Ronald Dean,Comm-4,UPDATE REQUEST,,CLOSED,,MOT-007,Non Urgent,Company HQ,Written
14116,2/6/2020,2/20/2020,Judith,Crawford,FEMALE,Henry Burton,Comm-2,REGISTRATION FORM OF REGISTRATION,,CLOSED,,CAP-070,Non Urgent,Company HQ,Email
14117,2/6/2020,2/6/2020,Daniel,Owens,MALE,Thomas Howard,Comm-8,REGISTRATION FORM OF REGISTRATION,,CLOSED,,HOC-055,Non Urgent,Company HQ,Email
14118,2/5/2020,2/24/2020,Ernest,Carroll,MALE,Jesse Green,Comm-8,UPDATE REQUEST,,CLOSED,,CAS-022,Non Urgent,Company HQ,Written
14119,1/29/2020,3/5/2020,Dorothy,Black,FEMALE,Joseph Stone,Comm-2,YEARS OF DEPARTURE IN THE PHONES OR NOT AN ANSWER OF CLOSES_ UNDERSTANDED LINES,,CLOSED,,BNM-032,Non Urgent,Company HQ,Email
14120,2/3/2020,3/24/2020,Katherine,Alvarez,FEMALE,David Bailey,Comm-5,PAYMENT POLICY,,CLOSED,,HOC-053,Non Urgent,Company HQ,Email
14121,2/7/2020,2/7/2020,Denise,Snyder,FEMALE,Ernest Montgomery,No Commission,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAP-024,Non Urgent,Company HQ,Email
14122,1/20/2020,3/6/2020,Mark,Robertson,MALE,Carlos Wagner,Comm-9,PAYMENT POLICY,,CLOSED,,HHC-063,Non Urgent,Company HQ,Email
14123,2/7/2020,2/11/2020,Joan,Evans,FEMALE,Christopher Ruiz,Comm-2,SECURITY CONTRACT MANAGEMENT REQUEST,,CLOSED,,CAS-015,Non Urgent,Company HQ,Email
14124,2/6/2020,2/11/2020,Joyce,Mccoy,FEMALE,Lawrence Palmer,Comm-2,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,LOL-046,Non Urgent,Company HQ,Email
14125,2/6/2020,2/12/2020,Ryan,Ward,MALE,Juan Bryant,Bonus Based,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,MOT-007,Non Urgent,Company HQ,Email
14126,2/6/2020,3/31/2020,Martin,Miller,MALE,Joshua Wagner,Comm-3,UPDATE REQUEST,,CLOSED,,CAS-012,Non Urgent,Company HQ,Email
14127,2/7/2020,2/21/2020,Lillian,Gomez,FEMALE,Jonathan Bradley,No Commission,PERFORMANCE / RESISTANCE TO PERSONAL DATA,,CLOSED,,CAS-022,Non Urgent,Company HQ,Written
14128,1/20/2020,2/13/2020,Diana,Hart,FEMALE,Jonathan Bradley,No Commission,POOR SERVICE,,CLOSED,,MOT-008,Non Urgent,Company HQ,Email
14129,2/7/2020,2/12/2020,Virginia,Rodriguez,FEMALE,Albert Chavez,Comm-2,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,BNM-034,Non Urgent,Company HQ,Written
14130,2/7/2020,2/24/2020,Bobby,Bishop,MALE,Justin Berry,No Commission,INDEPENDENT DISMISSAL,,CLOSED,,FPT-060,Non Urgent,Company HQ,Email
14131,2/10/2020,2/10/2020,Willie,Moreno,MALE,Arthur Torres,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,HOC-056,Non Urgent,Company HQ,Email
14132,2/10/2020,2/10/2020,Paul,Armstrong,MALE,Roger Peters,Comm-5,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAS-015,Non Urgent,Company HQ,Email
14133,2/7/2020,3/18/2020,Kenneth,Simpson,MALE,Fred Riley,Comm-4,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,CAS-014,Non Urgent,Company HQ,Written
14135,2/7/2020,3/18/2020,Justin,Garza,MALE,Walter Turner,Comm-2,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,HOC-056,Non Urgent,Company HQ,Written
14136,2/10/2020,3/26/2020,Heather,Powell,FEMALE,Kevin Rose,Bonus Based,UNDER EXCELLENT DECISION HOW MUCH THE RETURN OF SECURITIES,,CLOSED,,LBL-045,Non Urgent,Company HQ,Written
14137,2/7/2020,2/10/2020,Ryan,Spencer,MALE,Gary Ryan,Comm-8,POOR SERVICE,,CLOSED,,HOC-056,Non Urgent,Company HQ,Phone
14138,2/7/2020,3/10/2020,Amy,Washington,FEMALE,Sean Williams,Comm-9,POOR INFORMATION (BEFORE OR WITH THE SALE),,CLOSED,,HOC-047,Non Urgent,Company HQ,Written
14139,2/11/2020,2/19/2020,Betty,Price,FEMALE,Phillip Fuller,Comm-2,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,HOC-054,Non Urgent,Company HQ,Written
14140,2/10/2020,2/14/2020,Robin,Ray,FEMALE,William Torres,Comm-9,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,MOT-009,Non Urgent,Company HQ,Email
14141,2/11/2020,2/11/2020,Catherine,Spencer,FEMALE,Gerald Hansen,Comm-4,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,BNM-073,Non Urgent,Company HQ,Email
14142,2/11/2020,2/11/2020,Terry,Medina,MALE,Joshua Wagner,Comm-3,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,HHC-057,Non Urgent,Company HQ,Email
14143,2/10/2020,3/9/2020,Samuel,Rivera,MALE,Anthony Hill,Comm-3,PERFORMANCE / RESISTANCE TO PERSONAL DATA,,CLOSED,,CAS-015,Non Urgent,Company HQ,Email
14144,2/10/2020,2/13/2020,Shawn,Lane,MALE,Adam Morales,Comm-9,PERFORMANCE / RESISTANCE TO PERSONAL DATA,,CLOSED,,CAS-014,Non Urgent,Company HQ,Email
14145,2/10/2020,2/13/2020,Terry,Ford,MALE,Shawn Sanders,Comm-9,PERFORMANCE / RESISTANCE TO PERSONAL DATA,,CLOSED,,CAP-028,Non Urgent,Company HQ,Email
14146,2/11/2020,2/17/2020,Anna,Watson,FEMALE,Louis Montgomery,Comm-9,POOR SERVICE,,CLOSED,,CAS-067,Non Urgent,Company HQ,Email
14147,2/10/2020,2/13/2020,Laura,Reyes,FEMALE,Todd Dixon,Comm-5,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,LBL-074,Non Urgent,Company HQ,Email
14148,2/11/2020,3/9/2020,Sean,Brooks,MALE,Joseph Weaver,Comm-2,POOR SERVICE,,CLOSED,,CAS-067,Non Urgent,Company HQ,Email
14149,2/11/2020,2/13/2020,Nancy,Scott,FEMALE,Bruce Edwards,No Commission,UPDATE REQUEST,,CLOSED,,CAS-065,Non Urgent,Company HQ,Written
14150,2/12/2020,2/13/2020,Doris,Hunter,FEMALE,Justin Lynch,Comm-2,UPDATE REQUEST,,CLOSED,,CAS-019,Non Urgent,Company HQ,Partner / Bank
14151,2/12/2020,2/12/2020,Nicole,Williams,FEMALE,Raymond Moreno,Comm-2,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,HOC-051,Non Urgent,Company HQ,Email
14152,2/12/2020,2/13/2020,Sarah,Wright,FEMALE,Eugene Fowler,Comm-2,SECURITY CONTRACT MANAGEMENT REQUEST,,CLOSED,,CAP-025,Non Urgent,Company HQ,Email
14153,2/12/2020,2/24/2020,Ann,Reid,FEMALE,Ronald Dean,Comm-4,PAYMENT POLICY,,CLOSED,,CAS-066,Non Urgent,Company HQ,Court Order
14154,1/29/2020,2/28/2020,Stephanie,Howell,FEMALE,Randy Morgan,Comm-8,DISCUSSION DISMISSAL,,CLOSED,,CAS-017,Non Urgent,Company HQ,Written
14155,2/12/2020,2/13/2020,Joseph,Morrison,MALE,Patrick Peterson,Comm-6,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,CAS-075,Non Urgent,Company HQ,Email
14156,2/12/2020,2/13/2020,Benjamin,Bennett,MALE,Billy Elliott,Comm-2,PERFORMANCE / RESISTANCE TO PERSONAL DATA,,CLOSED,,PNM-002,Non Urgent,Company HQ,Email
14158,2/12/2020,2/18/2020,Paula,Fisher,FEMALE,Alan Alvarez,Comm-2,PERFORMANCE / RESISTANCE TO PERSONAL DATA,,CLOSED,,MOT-011,Non Urgent,Company HQ,Email
14159,2/13/2020,2/27/2020,Charles,Harvey,MALE,Brandon Alexander,Bonus Based,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,CAP-029,Non Urgent,Company HQ,Email
14160,2/13/2020,2/19/2020,Janice,Vasquez,FEMALE,David Rodriguez,Bonus Based,DETERMINATION OF ANSWER TO BLOOD_ QUESTION_ SOLIDARITY,,CLOSED,,LOL-046,Non Urgent,Company HQ,Email
14161,2/13/2020,3/9/2020,Christopher,Garza,MALE,Patrick Peterson,Comm-6,DISCLAIMER OF DISMISSAL,,CLOSED,,MMP-004,Non Urgent,Company HQ,Email
14162,2/13/2020,2/13/2020,Linda,Scott,FEMALE,Charles Payne,Comm-2,REGISTRATION FORM OF REGISTRATION,,CLOSED,,BNM-040,Non Urgent,Company HQ,Email
14163,2/13/2020,3/11/2020,Cheryl,Foster,FEMALE,Gerald Washington,Bonus Based,REGISTRATION FORM OF REGISTRATION,,CLOSED,,MOT-010,Non Urgent,Company HQ,Email
14164,2/14/2020,2/14/2020,Randy,Watson,MALE,Nicholas Jacobs,Comm-4,UPDATE REQUEST,,CLOSED,,CAP-069,Non Urgent,Company HQ,Email
14165,2/14/2020,2/14/2020,Joseph,Jackson,MALE,Billy Howell,Comm-7,REGISTRATION FORM OF REGISTRATION,,CLOSED,,FPT-060,Non Urgent,Company HQ,Email
14166,2/14/2020,2/14/2020,Maria,Fields,FEMALE,Scott Campbell,Bonus Based,APPLICATION REQUEST,,CLOSED,,CAS-072,Non Urgent,Company HQ,Email
14167,2/14/2020,2/21/2020,Catherine,Garcia,FEMALE,Todd Hunter,Comm-2,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,BNM-038,Non Urgent,Company HQ,Email
14168,2/10/2020,2/14/2020,Adam,Gonzalez,MALE,Douglas George,Bonus Based,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,BNM-030,Non Urgent,Company HQ,Partner / Bank
14169,2/14/2020,4/24/2020,Richard,Davis,MALE,Scott Martin,Comm-2,UPDATE REQUEST,,CLOSED,,HHC-057,Non Urgent,Company HQ,Written
14170,2/10/2020,2/12/2020,Joe,Watson,MALE,Chris Wheeler,Comm-3,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,HHC-058,Non Urgent,Company HQ,Partner / Bank
14171,2/17/2020,3/5/2020,Alan,Cunningham,MALE,Fred Phillips,No Commission,PERFORMANCE / RESISTANCE TO PERSONAL DATA,,CLOSED,,PNM-002,Non Urgent,Company HQ,Email
14172,2/17/2020,2/18/2020,Teresa,Kim,FEMALE,Charles Martinez,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,LBL-074,Non Urgent,Company HQ,Email
14173,2/17/2020,2/18/2020,Rachel,Andrews,FEMALE,Martin Carr,No Commission,APPLICATION REQUEST,,CLOSED,,CAS-065,Non Urgent,Company HQ,Email
14174,2/17/2020,2/18/2020,Harold,Lopez,MALE,Christopher Greene,Comm-2,APPLICATION REQUEST,,CLOSED,,BNM-036,Non Urgent,Company HQ,Email
14175,2/17/2020,2/19/2020,George,Anderson,MALE,Shawn Wheeler,Comm-7,REGISTRATION FORM OF REGISTRATION,,CLOSED,,CAS-014,Non Urgent,Company HQ,Email
14176,2/17/2020,2/19/2020,Joe,Evans,MALE,Joseph Alexander,Comm-2,UPDATE REQUEST,,CLOSED,,HHC-063,Non Urgent,Company HQ,Email
14177,2/17/2020,2/17/2020,Victor,Young,MALE,Phillip Lee,Comm-8,APPLICATION REQUEST,,CLOSED,,HOC-047,Non Urgent,Company HQ,Email
14178,2/14/2020,2/21/2020,Adam,Richards,MALE,Louis Montgomery,Comm-9,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,BNM-032,Non Urgent,Company HQ,Written
14179,2/11/2020,3/3/2020,Eugene,Ryan,MALE,Kevin Rose,Bonus Based,CONTRACT-MAINTENANCE DEVELOPMENT,,CLOSED,,FPT-060,Non Urgent,Company HQ,Written
14180,2/17/2020,2/17/2020,Evelyn,Meyer,FEMALE,Phillip Foster,Comm-2,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,MMP-005,Non Urgent,Company HQ,Email
14181,2/17/2020,2/17/2020,Douglas,Warren,MALE,Louis Reyes,Comm-9,CERTIFICATE OF CONTENTS,,CLOSED,,HHC-078,Non Urgent,Company HQ,Email
14182,2/17/2020,4/6/2020,Dennis,Turner,MALE,Carl Thomas,Comm-2,UPDATE REQUEST,,CLOSED,,CAP-068,Non Urgent,Company HQ,Partner / Bank
14183,2/17/2020,3/3/2020,Amy,Castillo,FEMALE,Bobby Walker,Comm-6,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,HOC-056,Non Urgent,Company HQ,Email
14185,2/17/2020,3/3/2020,Marilyn,Riley,FEMALE,Billy Howell,Comm-7,PERFORMANCE / RESISTANCE TO PERSONAL DATA,,CLOSED,,BNM-036,Non Urgent,Company HQ,Email
14186,2/17/2020,2/19/2020,Jerry,Williams,MALE,Joshua Crawford,Comm-8,UPDATE REQUEST,,CLOSED,,CAS-014,Non Urgent,Company HQ,Email
14187,2/17/2020,2/19/2020,Janice,Hawkins,FEMALE,Roy Mills,Comm-2,DETERMINATION OR LOSS OF ABSOLUTE REGISTRATIONS,,CLOSED,,BNM-031,Non Urgent,Company HQ,Email
14188,2/18/2020,2/18/2020,Roy,James,MALE,Sean Miller,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAS-013,Non Urgent,Company HQ,Email
14189,2/18/2020,2/21/2020,Judy,Harrison,FEMALE,Philip Arnold,Bonus Based,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,CAS-021,Non Urgent,Company HQ,Email
14190,2/18/2020,2/18/2020,Rebecca,Sanchez,FEMALE,Bruce Simmons,Comm-9,REGISTRATION FORM OF REGISTRATION,,CLOSED,,HOC-053,Non Urgent,Company HQ,Email
14191,2/18/2020,2/18/2020,Judy,Sims,FEMALE,Justin Myers,Comm-5,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,BNM-034,Non Urgent,Company HQ,Email
14192,2/18/2020,2/20/2020,Joshua,Burke,MALE,Ryan Butler,Comm-9,SECURITY CONTRACT MANAGEMENT REQUEST,,CLOSED,,HOC-047,Non Urgent,Company HQ,Email
14193,2/18/2020,2/21/2020,Patricia,Robertson,FEMALE,Johnny Murray,No Commission,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,BNM-036,Non Urgent,Company HQ,Email
14194,2/19/2020,2/19/2020,Eugene,Hamilton,MALE,Kevin Owens,No Commission,UPDATE REQUEST,,CLOSED,,CAS-065,Non Urgent,Company HQ,Email
14195,2/19/2020,2/19/2020,Patricia,Hughes,FEMALE,Harold Weaver,Comm-2,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,MOT-009,Non Urgent,Company HQ,Email
14196,2/17/2020,2/21/2020,Angela,Gomez,FEMALE,Samuel Wilson,Comm-7,UPDATE REQUEST,,CLOSED,,BNM-039,Non Urgent,Company HQ,Email
14197,2/18/2020,3/16/2020,Diana,Banks,FEMALE,Bruce Simmons,Comm-9,UPDATE REQUEST,,CLOSED,,CAS-018,Non Urgent,Company HQ,Written
14198,2/18/2020,3/4/2020,Bobby,Hall,MALE,Harold Wheeler,Comm-3,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,CAP-026,Non Urgent,Company HQ,Partner / Bank
14199,2/18/2020,2/21/2020,Jennifer,Greene,FEMALE,Harry Ford,Comm-2,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,CAP-024,Non Urgent,Company HQ,Email
14200,2/20/2020,2/20/2020,Jose,Weaver,MALE,Bruce Burns,Comm-3,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,PNM-001,Non Urgent,Company HQ,Email
14201,2/19/2020,3/26/2020,Brandon,Hunter,MALE,Anthony Ford,Comm-8,CONCLUSION HELLIPIS SERVICE FROM EXECUTIVE / EXTERNAL COOPERATIVE,,CLOSED,,HOC-054,Non Urgent,Company HQ,Email
14202,2/19/2020,2/21/2020,Judith,Reed,FEMALE,Bobby Mitchell,Bonus Based,DETERMINATION OF ANSWER TO BLOOD_ QUESTION_ SOLIDARITY,,CLOSED,,CAS-018,Non Urgent,Company HQ,Phone
14203,2/18/2020,3/10/2020,Ruby,Howell,FEMALE,Harold Wheeler,Comm-3,CONCLUSION HELLIPIS SERVICE FROM EXECUTIVE / EXTERNAL COOPERATIVE,,CLOSED,,HHC-078,Non Urgent,Company HQ,Email
14204,2/20/2020,2/20/2020,Deborah,Gray,FEMALE,Eugene Griffin,Comm-7,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,HHC-078,Non Urgent,Company HQ,Email
14205,2/18/2020,2/20/2020,Thomas,Crawford,MALE,Billy Burton,Comm-2,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,BNM-062,Non Urgent,Company HQ,Partner / Bank
14206,2/19/2020,2/20/2020,Mary,Hernandez,FEMALE,Jonathan Duncan,Comm-2,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,HHC-078,Non Urgent,Company HQ,Partner / Bank
14207,2/19/2020,3/13/2020,Doris,Hanson,FEMALE,Nicholas Jacobs,Comm-4,DISCLAIMER OF DISMISSAL,,CLOSED,,CAS-066,Non Urgent,Company HQ,Email
14208,2/20/2020,4/15/2020,Brian,Robertson,MALE,Ernest Wheeler,Comm-3,UPDATE REQUEST,,CLOSED,,CAP-026,Non Urgent,Company HQ,Email
14209,2/7/2020,3/11/2020,Linda,Burns,FEMALE,Roger Lopez,Comm-2,UPDATE REQUEST,,CLOSED,,BNM-040,Non Urgent,Company HQ,Email
14210,2/20/2020,2/20/2020,Jesse,Johnston,MALE,Billy Fields,Comm-3,SECURITY CONTRACT MANAGEMENT REQUEST,,CLOSED,,BNM-073,Non Urgent,Company HQ,Email
14211,2/20/2020,2/20/2020,Phillip,Ferguson,MALE,Harry Mason,Comm-2,REGISTRATION FORM OF REGISTRATION,,CLOSED,,CAS-077,Non Urgent,Company HQ,Email
14212,2/20/2020,2/20/2020,Debra,Gordon,FEMALE,Lawrence Howell,Comm-7,UPDATE REQUEST,,CLOSED,,CAP-027,Non Urgent,Company HQ,Partner / Bank
14213,2/21/2020,2/21/2020,Keith,Kim,MALE,Clarence Brown,Comm-3,REGISTRATION FORM OF REGISTRATION,,CLOSED,,BNM-030,Non Urgent,Company HQ,Email
14214,2/20/2020,2/26/2020,Sean,Chapman,MALE,James Freeman,Comm-4,REGISTRATION FORM OF REGISTRATION,,CLOSED,,HHC-063,Non Urgent,Company HQ,Partner / Bank
14215,2/20/2020,2/28/2020,Michelle,Rice,FEMALE,Roger Simmons,Comm-7,DETERMINATION OF ANSWER TO BLOOD_ QUESTION_ SOLIDARITY,,CLOSED,,CAS-013,Non Urgent,Company HQ,Written
14216,2/21/2020,2/21/2020,Deborah,Edwards,FEMALE,Frank Porter,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,HOC-052,Non Urgent,Company HQ,Email
14217,2/20/2020,4/3/2020,Matthew,Montgomery,MALE,Terry Andrews,Bonus Based,UNDER EXCELLENT DECISION HOW MUCH THE RETURN OF SECURITIES,,CLOSED,,MOT-010,Non Urgent,Company HQ,Written
14218,2/20/2020,2/26/2020,Stephen,Gonzales,MALE,Peter Day,Comm-3,UPDATE REQUEST,,CLOSED,,FPT-060,Non Urgent,Company HQ,Email
14219,2/24/2020,2/25/2020,Michelle,Mccoy,FEMALE,Johnny Hudson,Comm-3,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,PNM-001,Non Urgent,Company HQ,Email
14220,2/24/2020,2/25/2020,Barbara,Reynolds,FEMALE,Martin Perry,Comm-4,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,CAS-014,Non Urgent,Company HQ,Email
14221,2/24/2020,2/25/2020,Angela,Howard,FEMALE,Dennis Peterson,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,HOC-048,Non Urgent,Company HQ,Email
14222,2/24/2020,2/25/2020,Craig,Wagner,MALE,Dennis Bishop,Comm-2,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,BNM-035,Non Urgent,Company HQ,Email
14223,2/21/2020,3/4/2020,Benjamin,Hall,MALE,Nicholas Hawkins,Comm-7,SECURITY BUILDING REQUEST_ SECURITY RETURN,,CLOSED,,HOC-052,Non Urgent,Company HQ,Email
14224,2/24/2020,2/25/2020,Ashley,Brooks,FEMALE,Harold Wheeler,Comm-3,APPLICATION REQUEST,,CLOSED,,CAP-024,Non Urgent,Company HQ,Email
14225,2/24/2020,2/25/2020,Angela,Dixon,FEMALE,Raymond Simmons,Bonus Based,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,MOT-011,Non Urgent,Company HQ,Email
14226,2/24/2020,2/25/2020,Tammy,Cole,FEMALE,Bruce Nichols,No Commission,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,BNM-031,Non Urgent,Company HQ,Email
14227,2/24/2020,2/25/2020,Steven,Myers,MALE,Roger Ramos,Comm-8,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,LBL-044,Non Urgent,Company HQ,Email
14228,2/24/2020,2/25/2020,Rebecca,Wheeler,FEMALE,Harry Washington,Comm-3,YOU HAVE ALWAYS BEEN REQUESTED,,CLOSED,,LBL-044,Non Urgent,Company HQ,Email
14229,2/24/2020,4/1/2020,Andrea,Ramos,FEMALE,Ryan Dean,Comm-5,DETERMINATION OR LOSS OF ABSOLUTE REGISTRATIONS,,CLOSED,,HHC-057,Non Urgent,Company HQ,Email
